shipment_id,order_id,carrier,ship_timestamp,promised_delivery,actual_delivery,status
SHP003204,O002511,FedEx,2026-08-12T09:25:20.880590,2026-08-15T09:25:20.880590,2026-08-15T09:25:20.880590,DELIVERED
SHP003205,O000635,DHL,2026-08-10T21:13:20.880590,2026-08-14T21:13:20.880590,2026-08-14T21:13:20.880590,IN_TRANSIT
SHP003206,O002171,UPS,2026-09-02T06:24:20.880590,2026-09-07T06:24:20.880590,2026-09-07T06:24:20.880590,IN_TRANSIT
SHP003207,O002367,FedEx,2026-09-05T06:09:20.880590,2026-09-12T06:09:20.880590,2026-09-11T06:09:20.880590,DELAYED
SHP003208,O004354,UPS,2026-09-01T06:45:20.880590,2026-09-03T06:45:20.880590,2026-09-03T06:45:20.880590,IN_TRANSIT
SHP003209,O004143,DHL,2026-08-17T20:58:20.880590,2026-08-20T20:58:20.880590,2026-08-19T20:58:20.880590,DELIVERED
SHP003210,O000912,DHL,2026-09-04T11:02:20.880590,2026-09-08T11:02:20.880590,2026-09-08T11:02:20.880590,IN_TRANSIT
SHP003211,O001423,UPS,2026-09-05T06:18:20.880590,2026-09-11T06:18:20.880590,2026-09-12T06:18:20.880590,IN_TRANSIT
SHP003212,O004806,Delhivery,2026-08-15T03:52:20.880590,2026-08-20T03:52:20.880590,2026-08-21T03:52:20.880590,DELIVERED
SHP003213,O003613,FedEx,2026-08-18T13:57:20.880590,2026-08-21T13:57:20.880590,2026-08-21T13:57:20.880590,DELAYED
SHP003214,O004328,BlueDart,2026-09-04T08:33:20.880590,2026-09-07T08:33:20.880590,2026-09-09T08:33:20.880590,DELIVERED
SHP003215,O001965,DHL,2026-08-23T10:46:20.880590,2026-08-24T10:46:20.880590,2026-08-25T10:46:20.880590,IN_TRANSIT
SHP003216,O002139,UPS,2026-08-12T11:38:20.880590,2026-08-18T11:38:20.880590,2026-08-17T11:38:20.880590,DELAYED
SHP003217,O002278,BlueDart,2026-08-17T01:58:20.880590,2026-08-22T01:58:20.880590,2026-08-22T01:58:20.880590,DELAYED
SHP003218,O000400,UPS,2026-08-17T17:40:20.880590,2026-08-21T17:40:20.880590,2026-08-23T17:40:20.880590,DELIVERED
SHP003219,O002657,FedEx,2026-08-18T21:29:20.880590,2026-08-19T21:29:20.880590,2026-08-18T21:29:20.880590,DELAYED
SHP003220,O000752,FedEx,2026-08-29T23:00:20.880590,2026-09-01T23:00:20.880590,2026-09-02T23:00:20.880590,IN_TRANSIT
SHP003221,O003920,Delhivery,2026-08-17T22:02:20.880590,2026-08-23T22:02:20.880590,2026-08-24T22:02:20.880590,DELIVERED
SHP003222,O001685,DHL,2026-08-21T02:25:20.880590,2026-08-28T02:25:20.880590,2026-08-27T02:25:20.880590,IN_TRANSIT
SHP003223,O003406,DHL,2026-09-04T19:37:20.880590,2026-09-08T19:37:20.880590,2026-09-09T19:37:20.880590,DELAYED
SHP003224,O003189,DHL,2026-09-02T22:13:20.880590,2026-09-08T22:13:20.880590,2026-09-07T22:13:20.880590,IN_TRANSIT
SHP003225,O003386,FedEx,2026-09-03T03:14:20.880590,2026-09-09T03:14:20.880590,2026-09-10T03:14:20.880590,IN_TRANSIT
SHP003226,O000840,FedEx,2026-09-03T16:34:20.880590,2026-09-10T16:34:20.880590,2026-09-09T16:34:20.880590,DELAYED
SHP003227,O004897,DHL,2026-08-29T09:48:20.880590,2026-09-02T09:48:20.880590,2026-09-02T09:48:20.880590,DELIVERED
SHP003228,O000636,UPS,2026-08-26T09:20:20.880590,2026-08-30T09:20:20.880590,2026-08-29T09:20:20.880590,IN_TRANSIT
SHP003229,O000074,DHL,2026-09-02T12:21:20.880590,2026-09-03T12:21:20.880590,2026-09-03T12:21:20.880590,IN_TRANSIT
SHP003230,O001137,FedEx,2026-08-07T03:50:20.880590,2026-08-08T03:50:20.880590,2026-08-09T03:50:20.880590,DELIVERED
SHP003231,O002084,DHL,2026-08-07T03:12:20.880590,2026-08-09T03:12:20.880590,2026-08-10T03:12:20.880590,DELIVERED
SHP003232,O004433,BlueDart,2026-09-01T10:48:20.880590,2026-09-08T10:48:20.880590,2026-09-10T10:48:20.880590,DELIVERED
SHP003233,O001095,DHL,2026-09-05T03:14:20.880590,2026-09-07T03:14:20.880590,2026-09-06T03:14:20.880590,DELAYED
SHP003234,O000655,UPS,2026-08-24T20:36:20.880590,2026-08-30T20:36:20.880590,2026-09-01T20:36:20.880590,DELAYED
SHP003235,O001156,UPS,2026-08-20T12:01:20.880590,2026-08-21T12:01:20.880590,2026-08-22T12:01:20.880590,DELAYED
SHP003236,O003119,Delhivery,2026-08-25T00:53:20.880590,2026-08-30T00:53:20.880590,2026-08-31T00:53:20.880590,DELAYED
SHP003237,O001343,DHL,2026-08-18T22:47:20.880590,2026-08-19T22:47:20.880590,2026-08-18T22:47:20.880590,IN_TRANSIT
SHP003238,O002280,UPS,2026-08-10T22:00:20.880590,2026-08-12T22:00:20.880590,2026-08-12T22:00:20.880590,IN_TRANSIT
SHP003239,O003897,FedEx,2026-08-07T16:32:20.880590,2026-08-14T16:32:20.880590,2026-08-15T16:32:20.880590,DELIVERED
SHP003240,O004369,BlueDart,2026-08-18T06:52:20.880590,2026-08-19T06:52:20.880590,2026-08-19T06:52:20.880590,DELAYED
SHP003241,O001390,Delhivery,2026-08-23T19:36:20.880590,2026-08-29T19:36:20.880590,2026-08-29T19:36:20.880590,DELAYED
SHP003242,O004913,UPS,2026-09-03T07:39:20.880590,2026-09-07T07:39:20.880590,2026-09-07T07:39:20.880590,DELAYED
SHP003243,O003579,FedEx,2026-08-28T11:22:20.880590,2026-09-04T11:22:20.880590,2026-09-05T11:22:20.880590,DELAYED
SHP003244,O004128,FedEx,2026-09-03T18:23:20.880590,2026-09-08T18:23:20.880590,2026-09-08T18:23:20.880590,DELIVERED
SHP003245,O002576,BlueDart,2026-08-22T12:48:20.880590,2026-08-26T12:48:20.880590,2026-08-28T12:48:20.880590,IN_TRANSIT
SHP003246,O004380,FedEx,2026-09-03T09:40:20.880590,2026-09-07T09:40:20.880590,2026-09-08T09:40:20.880590,IN_TRANSIT
SHP003247,O003843,UPS,2026-08-07T18:44:20.880590,2026-08-13T18:44:20.880590,2026-08-12T18:44:20.880590,DELIVERED
SHP003248,O004806,FedEx,2026-08-23T20:25:20.880590,2026-08-28T20:25:20.880590,2026-08-28T20:25:20.880590,DELAYED
SHP003249,O000847,UPS,2026-08-31T10:18:20.880590,2026-09-01T10:18:20.880590,2026-09-01T10:18:20.880590,DELIVERED
SHP003250,O000457,FedEx,2026-09-01T23:47:20.880590,2026-09-04T23:47:20.880590,2026-09-05T23:47:20.880590,DELAYED
SHP003251,O001093,Delhivery,2026-08-08T05:10:20.880590,2026-08-11T05:10:20.880590,2026-08-13T05:10:20.880590,DELAYED
SHP003252,O003139,BlueDart,2026-08-25T17:02:20.880590,2026-08-31T17:02:20.880590,2026-08-30T17:02:20.880590,DELAYED
SHP003253,O001733,UPS,2026-08-26T03:14:20.880590,2026-08-29T03:14:20.880590,2026-08-30T03:14:20.880590,IN_TRANSIT
SHP003254,O003983,UPS,2026-08-07T20:05:20.880590,2026-08-14T20:05:20.880590,2026-08-13T20:05:20.880590,DELIVERED
SHP003255,O000467,DHL,2026-08-11T00:31:20.880590,2026-08-16T00:31:20.880590,2026-08-16T00:31:20.880590,DELIVERED
SHP003256,O001354,FedEx,2026-08-24T18:46:20.880590,2026-08-28T18:46:20.880590,2026-08-28T18:46:20.880590,DELAYED
SHP003257,O000851,Delhivery,2026-08-20T01:29:20.880590,2026-08-21T01:29:20.880590,2026-08-21T01:29:20.880590,IN_TRANSIT
SHP003258,O004772,UPS,2026-08-22T18:30:20.880590,2026-08-23T18:30:20.880590,2026-08-25T18:30:20.880590,IN_TRANSIT
SHP003259,O001919,UPS,2026-09-03T15:55:20.880590,2026-09-07T15:55:20.880590,2026-09-07T15:55:20.880590,DELIVERED
SHP003260,O001291,UPS,2026-08-22T08:49:20.880590,2026-08-28T08:49:20.880590,2026-08-28T08:49:20.880590,IN_TRANSIT
SHP003261,O004840,UPS,2026-08-27T16:23:20.880590,2026-08-28T16:23:20.880590,2026-08-29T16:23:20.880590,DELAYED
SHP003262,O002970,UPS,2026-08-26T01:16:20.880590,2026-08-30T01:16:20.880590,2026-08-30T01:16:20.880590,IN_TRANSIT
SHP003263,O004589,UPS,2026-08-18T12:40:20.880590,2026-08-24T12:40:20.880590,2026-08-24T12:40:20.880590,IN_TRANSIT
SHP003264,O001397,FedEx,2026-08-10T12:28:20.880590,2026-08-13T12:28:20.880590,2026-08-15T12:28:20.880590,IN_TRANSIT
SHP003265,O003752,Delhivery,2026-08-26T03:24:20.880590,2026-09-02T03:24:20.880590,2026-09-01T03:24:20.880590,DELIVERED
SHP003266,O002660,FedEx,2026-08-29T10:33:20.880590,2026-09-05T10:33:20.880590,2026-09-05T10:33:20.880590,IN_TRANSIT
SHP003267,O001435,Delhivery,2026-09-02T20:44:20.880590,2026-09-05T20:44:20.880590,2026-09-07T20:44:20.880590,DELAYED
SHP003268,O002685,FedEx,2026-08-26T13:01:20.880590,2026-08-28T13:01:20.880590,2026-08-30T13:01:20.880590,IN_TRANSIT
SHP003269,O002088,Delhivery,2026-08-29T15:33:20.880590,2026-09-03T15:33:20.880590,2026-09-05T15:33:20.880590,DELIVERED
SHP003270,O000494,FedEx,2026-08-13T12:44:20.880590,2026-08-19T12:44:20.880590,2026-08-21T12:44:20.880590,IN_TRANSIT
SHP003271,O000312,BlueDart,2026-08-19T07:27:20.880590,2026-08-20T07:27:20.880590,2026-08-19T07:27:20.880590,DELAYED
SHP003272,O000735,UPS,2026-08-18T23:50:20.880590,2026-08-23T23:50:20.880590,2026-08-22T23:50:20.880590,DELIVERED
SHP003273,O001176,BlueDart,2026-08-19T22:23:20.880590,2026-08-24T22:23:20.880590,2026-08-24T22:23:20.880590,IN_TRANSIT
SHP003274,O001814,Delhivery,2026-08-21T15:07:20.880590,2026-08-24T15:07:20.880590,2026-08-23T15:07:20.880590,DELAYED
SHP003275,O004983,BlueDart,2026-08-16T05:44:20.880590,2026-08-20T05:44:20.880590,2026-08-20T05:44:20.880590,IN_TRANSIT
SHP003276,O002330,BlueDart,2026-08-14T09:17:20.880590,2026-08-15T09:17:20.880590,2026-08-15T09:17:20.880590,DELIVERED
SHP003277,O001373,DHL,2026-08-26T19:52:20.880590,2026-08-29T19:52:20.880590,2026-08-28T19:52:20.880590,DELAYED
SHP003278,O001153,DHL,2026-08-23T04:15:20.880590,2026-08-27T04:15:20.880590,2026-08-27T04:15:20.880590,DELIVERED
SHP003279,O003340,DHL,2026-08-19T01:11:20.880590,2026-08-20T01:11:20.880590,2026-08-22T01:11:20.880590,DELAYED
SHP003280,O004306,BlueDart,2026-08-29T17:33:20.880590,2026-08-31T17:33:20.880590,2026-09-01T17:33:20.880590,DELIVERED
SHP003281,O001471,BlueDart,2026-08-30T18:47:20.880590,2026-09-02T18:47:20.880590,2026-09-04T18:47:20.880590,DELIVERED
SHP003282,O001791,Delhivery,2026-09-06T01:13:20.880590,2026-09-07T01:13:20.880590,2026-09-07T01:13:20.880590,DELIVERED
SHP003283,O000541,BlueDart,2026-09-03T22:56:20.880590,2026-09-04T22:56:20.880590,2026-09-05T22:56:20.880590,DELIVERED
SHP003284,O001658,FedEx,2026-08-18T05:15:20.880590,2026-08-19T05:15:20.880590,2026-08-21T05:15:20.880590,IN_TRANSIT
SHP003285,O002305,DHL,2026-08-20T08:13:20.880590,2026-08-25T08:13:20.880590,2026-08-25T08:13:20.880590,DELIVERED
SHP003286,O003522,DHL,2026-08-26T03:46:20.880590,2026-09-01T03:46:20.880590,2026-09-01T03:46:20.880590,DELAYED
SHP003287,O004956,FedEx,2026-08-07T18:46:20.880590,2026-08-08T18:46:20.880590,2026-08-08T18:46:20.880590,IN_TRANSIT
SHP003288,O004427,DHL,2026-09-01T05:47:20.880590,2026-09-07T05:47:20.880590,2026-09-07T05:47:20.880590,DELAYED
SHP003289,O000258,Delhivery,2026-08-10T02:23:20.880590,2026-08-12T02:23:20.880590,2026-08-13T02:23:20.880590,IN_TRANSIT
SHP003290,O004086,BlueDart,2026-08-25T20:44:20.880590,2026-09-01T20:44:20.880590,2026-09-02T20:44:20.880590,IN_TRANSIT
SHP003291,O003409,UPS,2026-08-17T23:44:20.880590,2026-08-24T23:44:20.880590,2026-08-25T23:44:20.880590,IN_TRANSIT
SHP003292,O002926,UPS,2026-08-21T05:16:20.880590,2026-08-24T05:16:20.880590,2026-08-24T05:16:20.880590,DELAYED
SHP003293,O001705,UPS,2026-08-09T16:57:20.880590,2026-08-14T16:57:20.880590,2026-08-13T16:57:20.880590,DELAYED
SHP003294,O002049,FedEx,2026-08-22T02:45:20.880590,2026-08-25T02:45:20.880590,2026-08-24T02:45:20.880590,DELIVERED
SHP003295,O001145,BlueDart,2026-08-09T08:36:20.880590,2026-08-14T08:36:20.880590,2026-08-14T08:36:20.880590,DELAYED
SHP003296,O003044,FedEx,2026-08-21T09:37:20.880590,2026-08-23T09:37:20.880590,2026-08-22T09:37:20.880590,DELAYED
SHP003297,O001109,FedEx,2026-09-04T04:43:20.880590,2026-09-10T04:43:20.880590,2026-09-10T04:43:20.880590,DELIVERED
SHP003298,O000674,FedEx,2026-09-05T18:26:20.880590,2026-09-08T18:26:20.880590,2026-09-07T18:26:20.880590,IN_TRANSIT
SHP003299,O004261,UPS,2026-09-05T20:39:20.880590,2026-09-08T20:39:20.880590,2026-09-07T20:39:20.880590,IN_TRANSIT
SHP003300,O001174,BlueDart,2026-08-08T02:21:20.880590,2026-08-11T02:21:20.880590,2026-08-10T02:21:20.880590,IN_TRANSIT
SHP003301,O003462,DHL,2026-08-13T08:49:20.880590,2026-08-17T08:49:20.880590,2026-08-18T08:49:20.880590,IN_TRANSIT
SHP003302,O002621,DHL,2026-08-11T21:19:20.880590,2026-08-17T21:19:20.880590,2026-08-17T21:19:20.880590,IN_TRANSIT
SHP003303,O003912,BlueDart,2026-08-30T03:14:20.880590,2026-09-01T03:14:20.880590,2026-08-31T03:14:20.880590,IN_TRANSIT
SHP003304,O004608,FedEx,2026-08-20T01:25:20.880590,2026-08-26T01:25:20.880590,2026-08-26T01:25:20.880590,DELAYED
SHP003305,O003713,Delhivery,2026-08-13T05:45:20.880590,2026-08-17T05:45:20.880590,2026-08-17T05:45:20.880590,DELIVERED
SHP003306,O004778,UPS,2026-08-14T23:45:20.880590,2026-08-15T23:45:20.880590,2026-08-16T23:45:20.880590,DELAYED
SHP003307,O003916,FedEx,2026-08-21T22:47:20.880590,2026-08-24T22:47:20.880590,2026-08-24T22:47:20.880590,DELAYED
SHP003308,O001292,FedEx,2026-08-08T14:05:20.880590,2026-08-14T14:05:20.880590,2026-08-14T14:05:20.880590,DELAYED
SHP003309,O001690,BlueDart,2026-09-04T06:37:20.880590,2026-09-08T06:37:20.880590,2026-09-07T06:37:20.880590,DELIVERED
SHP003310,O004475,FedEx,2026-08-24T02:11:20.880590,2026-08-29T02:11:20.880590,2026-08-29T02:11:20.880590,DELAYED
SHP003311,O004937,DHL,2026-09-01T12:21:20.880590,2026-09-06T12:21:20.880590,2026-09-08T12:21:20.880590,IN_TRANSIT
SHP003312,O002935,DHL,2026-09-03T12:26:20.880590,2026-09-07T12:26:20.880590,2026-09-07T12:26:20.880590,DELAYED
SHP003313,O000551,Delhivery,2026-09-02T13:31:20.880590,2026-09-05T13:31:20.880590,2026-09-05T13:31:20.880590,IN_TRANSIT
SHP003314,O002402,UPS,2026-09-05T22:49:20.880590,2026-09-09T22:49:20.880590,2026-09-09T22:49:20.880590,IN_TRANSIT
SHP003315,O001952,Delhivery,2026-08-13T15:07:20.880590,2026-08-14T15:07:20.880590,2026-08-13T15:07:20.880590,IN_TRANSIT
SHP003316,O003035,FedEx,2026-08-10T08:39:20.880590,2026-08-13T08:39:20.880590,2026-08-13T08:39:20.880590,DELAYED
SHP003317,O003078,BlueDart,2026-08-31T00:17:20.880590,2026-09-05T00:17:20.880590,2026-09-05T00:17:20.880590,IN_TRANSIT
SHP003318,O004045,DHL,2026-08-18T16:39:20.880590,2026-08-25T16:39:20.880590,2026-08-24T16:39:20.880590,DELAYED
SHP003319,O003850,BlueDart,2026-09-02T19:35:20.880590,2026-09-07T19:35:20.880590,2026-09-07T19:35:20.880590,DELIVERED
SHP003320,O002468,BlueDart,2026-08-12T17:52:20.880590,2026-08-16T17:52:20.880590,2026-08-15T17:52:20.880590,DELAYED
SHP003321,O001872,BlueDart,2026-09-04T02:19:20.880590,2026-09-08T02:19:20.880590,2026-09-08T02:19:20.880590,DELAYED
SHP003322,O000365,FedEx,2026-08-22T16:50:20.880590,2026-08-27T16:50:20.880590,2026-08-26T16:50:20.880590,DELIVERED
SHP003323,O000629,BlueDart,2026-08-21T03:34:20.880590,2026-08-25T03:34:20.880590,2026-08-24T03:34:20.880590,DELAYED
SHP003324,O001977,UPS,2026-08-29T14:24:20.880590,2026-09-04T14:24:20.880590,2026-09-05T14:24:20.880590,DELIVERED
SHP003325,O000868,BlueDart,2026-08-18T08:30:20.880590,2026-08-19T08:30:20.880590,2026-08-19T08:30:20.880590,DELAYED
SHP003326,O000104,BlueDart,2026-08-20T14:59:20.880590,2026-08-25T14:59:20.880590,2026-08-27T14:59:20.880590,DELIVERED
SHP003327,O003157,UPS,2026-08-11T01:19:20.880590,2026-08-14T01:19:20.880590,2026-08-15T01:19:20.880590,IN_TRANSIT
SHP003328,O003997,UPS,2026-08-15T03:16:20.880590,2026-08-18T03:16:20.880590,2026-08-18T03:16:20.880590,DELAYED
SHP003329,O001649,FedEx,2026-08-29T22:38:20.880590,2026-09-05T22:38:20.880590,2026-09-07T22:38:20.880590,IN_TRANSIT
SHP003330,O004114,UPS,2026-08-29T08:30:20.880590,2026-08-30T08:30:20.880590,2026-08-30T08:30:20.880590,DELAYED
SHP003331,O003465,BlueDart,2026-08-09T10:27:20.880590,2026-08-14T10:27:20.880590,2026-08-16T10:27:20.880590,DELIVERED
SHP003332,O002938,BlueDart,2026-08-22T21:00:20.880590,2026-08-23T21:00:20.880590,2026-08-23T21:00:20.880590,IN_TRANSIT
SHP003333,O003412,DHL,2026-08-25T23:40:20.880590,2026-09-01T23:40:20.880590,2026-09-02T23:40:20.880590,IN_TRANSIT
SHP003334,O004770,UPS,2026-09-01T12:44:20.880590,2026-09-02T12:44:20.880590,2026-09-04T12:44:20.880590,DELIVERED
SHP003335,O001958,BlueDart,2026-08-26T04:47:20.880590,2026-08-29T04:47:20.880590,2026-08-30T04:47:20.880590,DELAYED
SHP003336,O002799,Delhivery,2026-08-07T16:52:20.880590,2026-08-10T16:52:20.880590,2026-08-10T16:52:20.880590,DELIVERED
SHP003337,O000955,DHL,2026-08-25T20:52:20.880590,2026-08-27T20:52:20.880590,2026-08-27T20:52:20.880590,DELAYED
SHP003338,O003403,FedEx,2026-08-22T06:28:20.880590,2026-08-24T06:28:20.880590,2026-08-24T06:28:20.880590,IN_TRANSIT
SHP003339,O000612,Delhivery,2026-08-23T23:08:20.880590,2026-08-25T23:08:20.880590,2026-08-25T23:08:20.880590,IN_TRANSIT
SHP003340,O003311,DHL,2026-09-03T16:24:20.880590,2026-09-08T16:24:20.880590,2026-09-08T16:24:20.880590,DELIVERED
SHP003341,O003520,Delhivery,2026-08-13T16:08:20.880590,2026-08-17T16:08:20.880590,2026-08-17T16:08:20.880590,DELAYED
SHP003342,O004750,BlueDart,2026-08-24T17:02:20.880590,2026-08-29T17:02:20.880590,2026-08-29T17:02:20.880590,DELAYED
SHP003343,O004679,Delhivery,2026-08-28T23:35:20.880590,2026-09-03T23:35:20.880590,2026-09-05T23:35:20.880590,IN_TRANSIT
SHP003344,O000699,Delhivery,2026-08-16T01:54:20.880590,2026-08-20T01:54:20.880590,2026-08-20T01:54:20.880590,DELIVERED
SHP003345,O001328,BlueDart,2026-08-22T20:59:20.880590,2026-08-28T20:59:20.880590,2026-08-27T20:59:20.880590,IN_TRANSIT
SHP003346,O003185,Delhivery,2026-08-16T09:11:20.880590,2026-08-23T09:11:20.880590,2026-08-23T09:11:20.880590,DELIVERED
SHP003347,O004616,DHL,2026-08-22T21:01:20.880590,2026-08-26T21:01:20.880590,2026-08-26T21:01:20.880590,DELIVERED
SHP003348,O000036,DHL,2026-08-17T18:09:20.880590,2026-08-19T18:09:20.880590,2026-08-20T18:09:20.880590,IN_TRANSIT
SHP003349,O004804,DHL,2026-08-25T12:11:20.880590,2026-08-26T12:11:20.880590,2026-08-27T12:11:20.880590,IN_TRANSIT
SHP003350,O000885,Delhivery,2026-08-16T08:01:20.880590,2026-08-17T08:01:20.880590,2026-08-19T08:01:20.880590,DELAYED
SHP003351,O001997,BlueDart,2026-08-26T09:54:20.880590,2026-09-01T09:54:20.880590,2026-08-31T09:54:20.880590,DELAYED
SHP003352,O002834,FedEx,2026-08-23T13:42:20.880590,2026-08-30T13:42:20.880590,2026-08-31T13:42:20.880590,DELIVERED
SHP003353,O001229,FedEx,2026-08-26T04:14:20.880590,2026-08-28T04:14:20.880590,2026-08-27T04:14:20.880590,IN_TRANSIT
SHP003354,O002854,BlueDart,2026-08-15T15:22:20.880590,2026-08-19T15:22:20.880590,2026-08-19T15:22:20.880590,DELAYED
SHP003355,O004017,BlueDart,2026-08-23T02:45:20.880590,2026-08-26T02:45:20.880590,2026-08-27T02:45:20.880590,DELAYED
SHP003356,O001362,Delhivery,2026-08-20T05:26:20.880590,2026-08-25T05:26:20.880590,2026-08-25T05:26:20.880590,DELIVERED
SHP003357,O002441,DHL,2026-08-07T03:27:20.880590,2026-08-14T03:27:20.880590,2026-08-13T03:27:20.880590,DELIVERED
SHP003358,O003841,FedEx,2026-08-14T07:27:20.880590,2026-08-15T07:27:20.880590,2026-08-15T07:27:20.880590,DELIVERED
SHP003359,O004291,FedEx,2026-08-21T02:25:20.880590,2026-08-27T02:25:20.880590,2026-08-28T02:25:20.880590,IN_TRANSIT
SHP003360,O001696,UPS,2026-08-24T09:30:20.880590,2026-08-26T09:30:20.880590,2026-08-26T09:30:20.880590,IN_TRANSIT
SHP003361,O000663,DHL,2026-08-25T20:41:20.880590,2026-08-30T20:41:20.880590,2026-09-01T20:41:20.880590,DELAYED
SHP003362,O000106,FedEx,2026-08-13T22:37:20.880590,2026-08-20T22:37:20.880590,2026-08-22T22:37:20.880590,DELIVERED
SHP003363,O004774,UPS,2026-08-26T14:17:20.880590,2026-08-31T14:17:20.880590,2026-09-01T14:17:20.880590,DELIVERED
SHP003364,O004606,UPS,2026-08-10T02:42:20.880590,2026-08-12T02:42:20.880590,2026-08-11T02:42:20.880590,DELAYED
SHP003365,O000770,FedEx,2026-08-11T17:53:20.880590,2026-08-16T17:53:20.880590,2026-08-15T17:53:20.880590,IN_TRANSIT
SHP003366,O004939,DHL,2026-08-29T02:32:20.880590,2026-09-05T02:32:20.880590,2026-09-05T02:32:20.880590,DELAYED
SHP003367,O003473,BlueDart,2026-08-24T20:49:20.880590,2026-08-28T20:49:20.880590,2026-08-28T20:49:20.880590,IN_TRANSIT
SHP003368,O002489,BlueDart,2026-09-05T16:24:20.880590,2026-09-07T16:24:20.880590,2026-09-09T16:24:20.880590,DELIVERED
SHP003369,O002018,FedEx,2026-09-05T15:26:20.880590,2026-09-09T15:26:20.880590,2026-09-09T15:26:20.880590,DELAYED
SHP003370,O002293,UPS,2026-08-30T12:23:20.880590,2026-08-31T12:23:20.880590,2026-08-31T12:23:20.880590,DELIVERED
SHP003371,O000404,FedEx,2026-08-29T10:05:20.880590,2026-09-04T10:05:20.880590,2026-09-06T10:05:20.880590,IN_TRANSIT
SHP003372,O001843,BlueDart,2026-08-08T11:07:20.880590,2026-08-11T11:07:20.880590,2026-08-11T11:07:20.880590,IN_TRANSIT
SHP003373,O001622,DHL,2026-09-04T20:45:20.880590,2026-09-10T20:45:20.880590,2026-09-10T20:45:20.880590,DELIVERED
SHP003374,O002810,FedEx,2026-08-18T11:30:20.880590,2026-08-25T11:30:20.880590,2026-08-26T11:30:20.880590,DELAYED
SHP003375,O003397,BlueDart,2026-08-22T01:53:20.880590,2026-08-29T01:53:20.880590,2026-08-28T01:53:20.880590,DELAYED
SHP003376,O002805,DHL,2026-09-04T19:01:20.880590,2026-09-11T19:01:20.880590,2026-09-11T19:01:20.880590,DELIVERED
SHP003377,O003300,Delhivery,2026-08-23T20:37:20.880590,2026-08-27T20:37:20.880590,2026-08-29T20:37:20.880590,DELIVERED
SHP003378,O000550,FedEx,2026-08-27T19:34:20.880590,2026-09-02T19:34:20.880590,2026-09-03T19:34:20.880590,IN_TRANSIT
SHP003379,O002327,Delhivery,2026-08-13T23:10:20.880590,2026-08-16T23:10:20.880590,2026-08-18T23:10:20.880590,DELAYED
SHP003380,O004101,UPS,2026-08-10T08:19:20.880590,2026-08-12T08:19:20.880590,2026-08-14T08:19:20.880590,DELAYED
SHP003381,O004159,Delhivery,2026-08-17T21:19:20.880590,2026-08-19T21:19:20.880590,2026-08-18T21:19:20.880590,DELAYED
SHP003382,O002688,DHL,2026-08-10T10:03:20.880590,2026-08-13T10:03:20.880590,2026-08-15T10:03:20.880590,IN_TRANSIT
SHP003383,O004069,BlueDart,2026-08-27T03:53:20.880590,2026-08-30T03:53:20.880590,2026-09-01T03:53:20.880590,DELIVERED
SHP003384,O003277,DHL,2026-08-18T06:12:20.880590,2026-08-22T06:12:20.880590,2026-08-22T06:12:20.880590,IN_TRANSIT
SHP003385,O002838,FedEx,2026-08-25T21:32:20.880590,2026-08-30T21:32:20.880590,2026-08-30T21:32:20.880590,DELIVERED
SHP003386,O000890,Delhivery,2026-08-24T15:49:20.880590,2026-08-30T15:49:20.880590,2026-08-30T15:49:20.880590,DELAYED
SHP003387,O004617,DHL,2026-08-19T07:07:20.880590,2026-08-26T07:07:20.880590,2026-08-26T07:07:20.880590,DELAYED
SHP003388,O004604,UPS,2026-08-20T22:28:20.880590,2026-08-25T22:28:20.880590,2026-08-25T22:28:20.880590,DELIVERED
SHP003389,O002621,BlueDart,2026-08-18T17:03:20.880590,2026-08-22T17:03:20.880590,2026-08-23T17:03:20.880590,IN_TRANSIT
SHP003390,O001948,Delhivery,2026-08-10T13:19:20.880590,2026-08-15T13:19:20.880590,2026-08-16T13:19:20.880590,IN_TRANSIT
SHP003391,O002785,DHL,2026-09-04T12:26:20.880590,2026-09-11T12:26:20.880590,2026-09-10T12:26:20.880590,DELAYED
SHP003392,O000741,UPS,2026-09-02T13:47:20.880590,2026-09-07T13:47:20.880590,2026-09-07T13:47:20.880590,DELAYED
SHP003393,O003634,Delhivery,2026-08-25T06:37:20.880590,2026-08-27T06:37:20.880590,2026-08-27T06:37:20.880590,DELIVERED
SHP003394,O002987,Delhivery,2026-09-01T17:48:20.880590,2026-09-08T17:48:20.880590,2026-09-08T17:48:20.880590,IN_TRANSIT
SHP003395,O000959,Delhivery,2026-08-07T18:05:20.880590,2026-08-14T18:05:20.880590,2026-08-14T18:05:20.880590,DELIVERED
SHP003396,O003766,DHL,2026-08-14T01:52:20.880590,2026-08-18T01:52:20.880590,2026-08-19T01:52:20.880590,DELIVERED
SHP003397,O002681,FedEx,2026-09-01T15:11:20.880590,2026-09-05T15:11:20.880590,2026-09-04T15:11:20.880590,DELAYED
SHP003398,O004037,Delhivery,2026-08-31T05:28:20.880590,2026-09-01T05:28:20.880590,2026-09-02T05:28:20.880590,DELIVERED
SHP003399,O001146,DHL,2026-08-07T02:11:20.880590,2026-08-14T02:11:20.880590,2026-08-14T02:11:20.880590,DELAYED
SHP003400,O004511,Delhivery,2026-08-16T19:53:20.880590,2026-08-17T19:53:20.880590,2026-08-16T19:53:20.880590,DELIVERED
