order_id,product_id,warehouse_id,quantity,status,order_timestamp
O004069,P0071,W03,4,FULFILLED,2026-08-28T01:44:20.880590
O004070,P0057,W05,14,PLACED,2026-08-10T16:22:20.880590
O004071,P0042,W03,30,CANCELLED,2026-08-17T08:47:20.880590
O004072,P0049,W05,18,CANCELLED,2026-09-04T13:49:20.880590
O004073,P0085,W04,23,CANCELLED,2026-09-04T02:45:20.880590
O004074,P0071,W08,10,CANCELLED,2026-09-04T05:01:20.880590
O004075,P0040,W02,11,FULFILLED,2026-09-01T20:58:20.880590
O004076,P0034,W06,26,PLACED,2026-09-02T20:03:20.880590
O004077,P0016,W03,24,PROCESSING,2026-08-12T02:16:20.880590
O004078,P0088,W08,12,PROCESSING,2026-08-09T17:24:20.880590
O004079,P0089,W01,12,PLACED,2026-08-24T10:06:20.880590
O004080,P0061,W02,14,PLACED,2026-08-10T06:17:20.880590
O004081,P0077,W07,7,CANCELLED,2026-08-17T09:26:20.880590
O004082,P0032,W07,23,PROCESSING,2026-08-21T08:48:20.880590
O004083,P0066,W05,11,FULFILLED,2026-08-11T14:39:20.880590
O004084,P0008,W07,16,PLACED,2026-09-03T08:13:20.880590
O004085,P0004,W05,26,PROCESSING,2026-08-09T07:06:20.880590
O004086,P0068,W05,6,PLACED,2026-08-20T15:41:20.880590
O004087,P0049,W07,22,FULFILLED,2026-08-20T09:47:20.880590
O004088,P0079,W07,14,CANCELLED,2026-09-01T09:32:20.880590
O004089,P0007,W06,26,CANCELLED,2026-08-25T17:44:20.880590
O004090,P0021,W01,27,FULFILLED,2026-08-18T23:44:20.880590
O004091,P0055,W06,16,CANCELLED,2026-08-21T09:12:20.880590
O004092,P0069,W01,19,CANCELLED,2026-08-22T12:41:20.880590
O004093,P0099,W06,8,PROCESSING,2026-08-21T02:24:20.880590
O004094,P0078,W01,14,PROCESSING,2026-08-30T02:33:20.880590
O004095,P0048,W05,26,CANCELLED,2026-08-18T02:18:20.880590
O004096,P0017,W03,25,CANCELLED,2026-08-24T09:51:20.880590
O004097,P0090,W05,2,PLACED,2026-08-22T08:58:20.880590
O004098,P0081,W06,20,FULFILLED,2026-08-25T02:29:20.880590
O004099,P0007,W01,23,CANCELLED,2026-08-17T11:26:20.880590
O004100,P0024,W02,6,PROCESSING,2026-08-14T08:28:20.880590
O004101,P0024,W08,14,CANCELLED,2026-08-20T10:39:20.880590
O004102,P0061,W05,13,PROCESSING,2026-09-05T22:38:20.880590
O004103,P0079,W02,13,PLACED,2026-08-21T10:34:20.880590
O004104,P0011,W03,9,PLACED,2026-08-11T18:38:20.880590
O004105,P0048,W05,18,CANCELLED,2026-08-11T06:13:20.880590
O004106,P0001,W01,4,CANCELLED,2026-08-09T18:55:20.880590
O004107,P0067,W07,16,CANCELLED,2026-09-02T20:33:20.880590
O004108,P0017,W04,28,PLACED,2026-09-01T11:48:20.880590
O004109,P0074,W06,15,PLACED,2026-08-14T22:15:20.880590
O004110,P0058,W03,23,CANCELLED,2026-08-19T11:49:20.880590
O004111,P0022,W07,3,PROCESSING,2026-08-19T00:48:20.880590
O004112,P0022,W01,7,FULFILLED,2026-08-12T02:33:20.880590
O004113,P0095,W08,11,PROCESSING,2026-08-17T11:20:20.880590
O004114,P0045,W07,28,PLACED,2026-08-26T15:10:20.880590
O004115,P0071,W06,27,PROCESSING,2026-08-28T01:10:20.880590
O004116,P0034,W03,10,PROCESSING,2026-08-23T19:54:20.880590
O004117,P0086,W04,17,FULFILLED,2026-08-12T16:12:20.880590
O004118,P0047,W05,2,PLACED,2026-08-18T13:59:20.880590
O004119,P0033,W05,21,FULFILLED,2026-08-26T14:15:20.880590
O004120,P0084,W08,11,PROCESSING,2026-08-20T00:56:20.880590
O004121,P0010,W02,5,PROCESSING,2026-08-16T00:23:20.880590
O004122,P0092,W08,10,CANCELLED,2026-08-14T01:48:20.880590
O004123,P0094,W02,15,CANCELLED,2026-09-04T07:29:20.880590
O004124,P0098,W04,8,FULFILLED,2026-08-25T04:17:20.880590
O004125,P0083,W03,16,PROCESSING,2026-09-05T09:59:20.880590
O004126,P0025,W07,22,PROCESSING,2026-08-08T10:57:20.880590
O004127,P0061,W06,23,PLACED,2026-08-10T08:54:20.880590
O004128,P0070,W01,26,PLACED,2026-09-05T20:54:20.880590
O004129,P0050,W04,27,PLACED,2026-09-03T16:08:20.880590
O004130,P0043,W04,2,CANCELLED,2026-08-18T15:52:20.880590
O004131,P0030,W06,24,PROCESSING,2026-09-03T18:28:20.880590
O004132,P0080,W04,11,PROCESSING,2026-08-19T04:47:20.880590
O004133,P0002,W01,28,PLACED,2026-08-20T23:11:20.880590
O004134,P0009,W07,15,CANCELLED,2026-08-30T11:36:20.880590
O004135,P0037,W02,27,CANCELLED,2026-08-30T01:10:20.880590
O004136,P0023,W05,9,FULFILLED,2026-08-22T18:37:20.880590
O004137,P0034,W05,14,PLACED,2026-08-23T10:02:20.880590
O004138,P0027,W06,23,PLACED,2026-08-31T06:12:20.880590
O004139,P0078,W04,15,PLACED,2026-08-28T16:21:20.880590
O004140,P0083,W06,8,PLACED,2026-08-07T18:25:20.880590
O004141,P0069,W08,17,FULFILLED,2026-08-13T18:04:20.880590
O004142,P0095,W07,26,CANCELLED,2026-08-31T14:00:20.880590
O004143,P0068,W03,29,PLACED,2026-09-02T17:50:20.880590
O004144,P0041,W08,19,PROCESSING,2026-08-20T23:43:20.880590
O004145,P0014,W05,27,CANCELLED,2026-08-28T20:59:20.880590
O004146,P0033,W07,8,PLACED,2026-08-13T07:38:20.880590
O004147,P0094,W07,23,FULFILLED,2026-08-11T03:13:20.880590
O004148,P0035,W03,29,PROCESSING,2026-08-15T00:35:20.880590
O004149,P0084,W04,19,CANCELLED,2026-09-01T09:31:20.880590
O004150,P0067,W04,8,PLACED,2026-08-14T11:09:20.880590
O004151,P0015,W08,1,CANCELLED,2026-08-13T22:17:20.880590
O004152,P0073,W04,6,PLACED,2026-08-14T05:01:20.880590
O004153,P0072,W04,6,PROCESSING,2026-09-02T08:49:20.880590
O004154,P0006,W02,1,PROCESSING,2026-08-12T13:43:20.880590
O004155,P0023,W01,1,PLACED,2026-08-17T12:39:20.880590
O004156,P0050,W08,14,CANCELLED,2026-08-30T19:36:20.880590
O004157,P0006,W01,17,CANCELLED,2026-08-12T06:36:20.880590
O004158,P0016,W01,18,PLACED,2026-08-24T15:17:20.880590
O004159,P0025,W06,13,PLACED,2026-08-20T12:09:20.880590
O004160,P0008,W04,29,FULFILLED,2026-08-20T04:49:20.880590
O004161,P0084,W04,21,PLACED,2026-08-21T14:12:20.880590
O004162,P0066,W01,26,CANCELLED,2026-09-02T21:27:20.880590
O004163,P0054,W03,7,FULFILLED,2026-08-19T15:16:20.880590
O004164,P0053,W06,27,PLACED,2026-08-21T03:17:20.880590
O004165,P0001,W04,24,PLACED,2026-08-08T15:30:20.880590
O004166,P0097,W07,30,PROCESSING,2026-08-27T20:37:20.880590
O004167,P0048,W05,11,CANCELLED,2026-08-07T05:14:20.880590
O004168,P0010,W06,1,PLACED,2026-08-26T23:19:20.880590
O004169,P0056,W07,14,FULFILLED,2026-08-26T21:32:20.880590
O004170,P0010,W01,29,CANCELLED,2026-08-11T05:56:20.880590
O004171,P0039,W02,23,PLACED,2026-08-23T22:36:20.880590
O004172,P0037,W01,26,CANCELLED,2026-08-17T06:57:20.880590
O004173,P0042,W02,13,FULFILLED,2026-08-31T17:02:20.880590
O004174,P0061,W01,17,PLACED,2026-09-04T05:06:20.880590
O004175,P0099,W04,14,CANCELLED,2026-08-23T18:35:20.880590
O004176,P0026,W05,18,PROCESSING,2026-09-01T00:14:20.880590
O004177,P0069,W07,6,CANCELLED,2026-08-24T06:12:20.880590
O004178,P0059,W01,17,PROCESSING,2026-09-03T16:20:20.880590
O004179,P0056,W02,16,CANCELLED,2026-08-31T15:10:20.880590
O004180,P0010,W06,1,FULFILLED,2026-09-04T00:28:20.880590
O004181,P0055,W03,12,CANCELLED,2026-09-02T23:20:20.880590
O004182,P0073,W08,29,CANCELLED,2026-08-10T14:06:20.880590
O004183,P0089,W04,5,PLACED,2026-08-08T02:56:20.880590
O004184,P0017,W07,29,FULFILLED,2026-08-11T00:25:20.880590
O004185,P0081,W03,13,PLACED,2026-08-27T17:54:20.880590
O004186,P0011,W01,25,FULFILLED,2026-08-20T20:04:20.880590
O004187,P0010,W08,12,FULFILLED,2026-08-13T09:27:20.880590
O004188,P0041,W02,15,CANCELLED,2026-08-30T07:00:20.880590
O004189,P0038,W02,22,PROCESSING,2026-08-27T20:29:20.880590
O004190,P0038,W07,20,PROCESSING,2026-08-29T06:44:20.880590
O004191,P0013,W03,9,PLACED,2026-08-10T10:55:20.880590
O004192,P0092,W07,5,CANCELLED,2026-09-03T18:07:20.880590
O004193,P0023,W03,5,CANCELLED,2026-08-19T04:15:20.880590
O004194,P0066,W02,15,PLACED,2026-08-22T06:31:20.880590
O004195,P0093,W06,9,PROCESSING,2026-08-19T02:08:20.880590
O004196,P0071,W06,22,FULFILLED,2026-08-11T20:21:20.880590
O004197,P0063,W01,11,CANCELLED,2026-08-24T00:39:20.880590
O004198,P0017,W01,28,PROCESSING,2026-08-30T01:52:20.880590
O004199,P0047,W08,27,PLACED,2026-08-12T19:24:20.880590
O004200,P0003,W01,3,CANCELLED,2026-09-02T04:56:20.880590
O004201,P0091,W06,14,FULFILLED,2026-08-17T01:13:20.880590
O004202,P0059,W03,7,PROCESSING,2026-08-09T11:07:20.880590
O004203,P0061,W03,17,PROCESSING,2026-08-19T17:33:20.880590
O004204,P0079,W06,29,FULFILLED,2026-09-01T13:04:20.880590
O004205,P0008,W02,16,PROCESSING,2026-08-07T06:56:20.880590
O004206,P0089,W05,23,CANCELLED,2026-08-14T09:10:20.880590
O004207,P0012,W03,14,PLACED,2026-08-17T23:57:20.880590
O004208,P0070,W06,1,CANCELLED,2026-08-24T18:50:20.880590
O004209,P0008,W06,18,PLACED,2026-08-10T01:24:20.880590
O004210,P0015,W06,1,PROCESSING,2026-08-11T05:19:20.880590
O004211,P0014,W02,11,PROCESSING,2026-08-28T04:02:20.880590
O004212,P0011,W01,24,FULFILLED,2026-08-26T12:15:20.880590
O004213,P0057,W01,27,PROCESSING,2026-08-17T09:48:20.880590
O004214,P0006,W01,15,PLACED,2026-08-16T03:26:20.880590
O004215,P0076,W06,22,PLACED,2026-08-26T15:17:20.880590
O004216,P0062,W05,29,PLACED,2026-08-07T06:26:20.880590
O004217,P0074,W05,18,FULFILLED,2026-08-30T00:06:20.880590
O004218,P0030,W03,26,CANCELLED,2026-08-20T09:29:20.880590
O004219,P0076,W04,28,CANCELLED,2026-08-25T20:44:20.880590
O004220,P0017,W05,9,CANCELLED,2026-08-22T17:49:20.880590
O004221,P0053,W02,20,PROCESSING,2026-08-12T07:38:20.880590
O004222,P0026,W05,26,PLACED,2026-08-28T15:17:20.880590
O004223,P0099,W02,2,FULFILLED,2026-08-16T18:18:20.880590
O004224,P0006,W03,12,CANCELLED,2026-08-22T04:21:20.880590
O004225,P0088,W03,3,CANCELLED,2026-08-17T03:39:20.880590
O004226,P0028,W06,15,FULFILLED,2026-08-20T13:34:20.880590
O004227,P0098,W04,11,PROCESSING,2026-08-30T21:47:20.880590
O004228,P0068,W01,13,FULFILLED,2026-08-26T04:54:20.880590
O004229,P0056,W01,24,CANCELLED,2026-08-31T21:26:20.880590
O004230,P0025,W04,23,FULFILLED,2026-08-27T10:32:20.880590
O004231,P0070,W04,18,FULFILLED,2026-08-20T16:37:20.880590
O004232,P0041,W04,13,FULFILLED,2026-08-15T02:36:20.880590
O004233,P0018,W01,11,FULFILLED,2026-08-25T12:45:20.880590
O004234,P0058,W08,30,FULFILLED,2026-08-09T11:23:20.880590
O004235,P0051,W06,15,FULFILLED,2026-08-09T08:09:20.880590
O004236,P0011,W06,13,PROCESSING,2026-08-23T02:22:20.880590
O004237,P0073,W03,24,PLACED,2026-08-16T10:24:20.880590
O004238,P0005,W06,29,FULFILLED,2026-09-03T02:17:20.880590
O004239,P0006,W08,21,FULFILLED,2026-08-11T22:26:20.880590
O004240,P0086,W02,29,PROCESSING,2026-08-08T07:30:20.880590
O004241,P0011,W02,15,CANCELLED,2026-08-11T14:20:20.880590
O004242,P0077,W01,5,FULFILLED,2026-08-11T08:54:20.880590
O004243,P0091,W08,22,CANCELLED,2026-08-20T11:33:20.880590
O004244,P0088,W03,6,PLACED,2026-08-09T12:22:20.880590
O004245,P0092,W06,30,PROCESSING,2026-08-25T13:00:20.880590
O004246,P0035,W02,22,PROCESSING,2026-08-21T09:37:20.880590
O004247,P0011,W03,6,CANCELLED,2026-08-07T02:07:20.880590
O004248,P0073,W06,28,PLACED,2026-08-21T08:06:20.880590
O004249,P0021,W07,25,PLACED,2026-08-07T12:58:20.880590
O004250,P0041,W02,11,PROCESSING,2026-08-10T15:38:20.880590
O004251,P0045,W05,15,FULFILLED,2026-08-15T09:24:20.880590
O004252,P0057,W05,2,CANCELLED,2026-08-08T12:21:20.880590
O004253,P0098,W08,23,PROCESSING,2026-08-11T14:31:20.880590
O004254,P0060,W01,30,FULFILLED,2026-08-12T22:28:20.880590
O004255,P0087,W06,21,PLACED,2026-09-02T21:43:20.880590
O004256,P0086,W02,2,PLACED,2026-08-17T13:17:20.880590
O004257,P0037,W04,10,PLACED,2026-08-24T22:19:20.880590
O004258,P0089,W02,1,FULFILLED,2026-08-16T07:26:20.880590
O004259,P0017,W01,29,PROCESSING,2026-08-22T21:45:20.880590
O004260,P0006,W05,3,PLACED,2026-08-26T13:21:20.880590
O004261,P0039,W02,8,FULFILLED,2026-08-31T18:15:20.880590
O004262,P0079,W03,18,FULFILLED,2026-09-04T01:34:20.880590
O004263,P0098,W04,30,FULFILLED,2026-08-22T19:27:20.880590
O004264,P0044,W03,2,FULFILLED,2026-09-01T20:49:20.880590
O004265,P0010,W01,2,CANCELLED,2026-08-24T17:07:20.880590
O004266,P0073,W01,21,PLACED,2026-08-29T05:14:20.880590
O004267,P0074,W07,30,PLACED,2026-08-25T03:54:20.880590
O004268,P0070,W07,23,CANCELLED,2026-08-10T09:54:20.880590
O004269,P0034,W01,25,PROCESSING,2026-08-28T18:58:20.880590
O004270,P0065,W05,23,PROCESSING,2026-08-28T20:35:20.880590
O004271,P0085,W04,19,FULFILLED,2026-08-16T23:19:20.880590
O004272,P0075,W06,28,PROCESSING,2026-08-21T00:28:20.880590
O004273,P0001,W07,16,CANCELLED,2026-08-07T23:49:20.880590
O004274,P0098,W03,11,FULFILLED,2026-08-24T05:10:20.880590
O004275,P0028,W03,21,FULFILLED,2026-08-07T10:12:20.880590
O004276,P0010,W08,7,CANCELLED,2026-08-07T13:29:20.880590
O004277,P0033,W03,29,CANCELLED,2026-08-21T07:24:20.880590
O004278,P0037,W02,15,FULFILLED,2026-08-15T10:00:20.880590
O004279,P0075,W01,21,PROCESSING,2026-08-15T10:08:20.880590
O004280,P0090,W03,8,PROCESSING,2026-09-02T02:56:20.880590
O004281,P0043,W02,3,PLACED,2026-08-21T01:31:20.880590
O004282,P0074,W01,21,CANCELLED,2026-08-08T12:18:20.880590
O004283,P0046,W04,1,CANCELLED,2026-08-09T04:05:20.880590
O004284,P0033,W04,1,PROCESSING,2026-08-30T06:56:20.880590
O004285,P0012,W07,13,CANCELLED,2026-08-12T08:49:20.880590
O004286,P0018,W01,10,FULFILLED,2026-08-17T01:39:20.880590
O004287,P0043,W08,11,PROCESSING,2026-08-27T20:04:20.880590
O004288,P0022,W07,10,PROCESSING,2026-08-11T01:14:20.880590
O004289,P0006,W04,27,PROCESSING,2026-08-25T01:07:20.880590
O004290,P0086,W03,26,PLACED,2026-08-26T03:09:20.880590
O004291,P0059,W06,12,PROCESSING,2026-08-13T11:56:20.880590
O004292,P0033,W08,15,PLACED,2026-08-10T14:19:20.880590
O004293,P0017,W01,30,CANCELLED,2026-09-03T04:13:20.880590
O004294,P0012,W06,27,PROCESSING,2026-08-12T06:31:20.880590
O004295,P0092,W01,6,PROCESSING,2026-08-17T07:53:20.880590
O004296,P0090,W03,4,PROCESSING,2026-08-26T16:40:20.880590
O004297,P0046,W02,17,CANCELLED,2026-08-10T03:10:20.880590
O004298,P0088,W06,19,PLACED,2026-08-07T06:05:20.880590
O004299,P0014,W02,17,CANCELLED,2026-08-26T19:10:20.880590
O004300,P0069,W06,11,PLACED,2026-08-16T16:21:20.880590
O004301,P0041,W08,23,CANCELLED,2026-09-02T20:15:20.880590
O004302,P0091,W02,13,PLACED,2026-08-14T16:20:20.880590
O004303,P0097,W06,30,PROCESSING,2026-08-09T08:24:20.880590
O004304,P0069,W04,3,CANCELLED,2026-08-28T20:20:20.880590
O004305,P0020,W08,29,PROCESSING,2026-09-03T18:13:20.880590
O004306,P0036,W06,29,FULFILLED,2026-08-30T05:27:20.880590
O004307,P0085,W02,17,PROCESSING,2026-08-09T11:45:20.880590
O004308,P0093,W08,6,PLACED,2026-08-14T17:03:20.880590
O004309,P0023,W04,20,FULFILLED,2026-08-09T12:22:20.880590
O004310,P0017,W04,5,PROCESSING,2026-08-31T11:35:20.880590
O004311,P0033,W02,9,FULFILLED,2026-08-09T18:02:20.880590
O004312,P0036,W04,24,PROCESSING,2026-08-29T05:39:20.880590
O004313,P0096,W02,3,CANCELLED,2026-08-30T22:44:20.880590
O004314,P0074,W04,23,PLACED,2026-08-23T10:31:20.880590
O004315,P0095,W01,5,PLACED,2026-08-12T19:37:20.880590
O004316,P0027,W01,9,PROCESSING,2026-09-04T21:57:20.880590
O004317,P0017,W03,23,CANCELLED,2026-08-17T00:38:20.880590
O004318,P0046,W03,23,PLACED,2026-08-29T17:23:20.880590
O004319,P0048,W04,2,PROCESSING,2026-08-18T03:36:20.880590
O004320,P0012,W07,11,PLACED,2026-08-29T23:11:20.880590
O004321,P0033,W07,7,PLACED,2026-08-25T14:08:20.880590
O004322,P0045,W04,30,CANCELLED,2026-08-09T16:09:20.880590
O004323,P0059,W06,13,PLACED,2026-08-27T20:29:20.880590
O004324,P0069,W04,5,PLACED,2026-09-03T20:54:20.880590
O004325,P0084,W03,20,PLACED,2026-08-08T02:26:20.880590
O004326,P0088,W02,16,FULFILLED,2026-08-25T23:29:20.880590
O004327,P0078,W01,28,PROCESSING,2026-08-24T06:25:20.880590
O004328,P0096,W04,4,PLACED,2026-09-02T13:09:20.880590
O004329,P0032,W05,3,CANCELLED,2026-08-19T01:24:20.880590
O004330,P0021,W03,19,PLACED,2026-08-24T21:27:20.880590
O004331,P0016,W07,16,PLACED,2026-08-16T07:10:20.880590
O004332,P0008,W06,13,FULFILLED,2026-08-29T20:44:20.880590
O004333,P0051,W08,25,PLACED,2026-08-26T01:38:20.880590
O004334,P0030,W07,30,PROCESSING,2026-08-24T11:56:20.880590
O004335,P0074,W07,12,FULFILLED,2026-08-10T21:17:20.880590
O004336,P0039,W05,25,FULFILLED,2026-08-09T19:26:20.880590
O004337,P0084,W01,15,CANCELLED,2026-08-20T17:38:20.880590
O004338,P0026,W05,20,PROCESSING,2026-08-24T21:03:20.880590
O004339,P0073,W07,12,PLACED,2026-08-17T06:52:20.880590
O004340,P0083,W07,6,CANCELLED,2026-08-20T19:36:20.880590
O004341,P0017,W03,13,PROCESSING,2026-08-15T16:41:20.880590
O004342,P0016,W02,10,PROCESSING,2026-08-26T19:17:20.880590
O004343,P0028,W07,22,PROCESSING,2026-08-18T16:44:20.880590
O004344,P0084,W06,9,PROCESSING,2026-08-22T16:38:20.880590
O004345,P0087,W01,18,CANCELLED,2026-08-11T16:11:20.880590
O004346,P0088,W02,24,CANCELLED,2026-09-03T02:21:20.880590
O004347,P0082,W04,24,FULFILLED,2026-08-13T18:32:20.880590
O004348,P0085,W07,9,PROCESSING,2026-08-10T21:51:20.880590
O004349,P0072,W06,26,PROCESSING,2026-08-16T04:58:20.880590
O004350,P0093,W05,15,PROCESSING,2026-08-13T03:45:20.880590
O004351,P0086,W01,12,PROCESSING,2026-08-23T16:47:20.880590
O004352,P0032,W05,7,PLACED,2026-08-17T07:04:20.880590
O004353,P0010,W02,23,FULFILLED,2026-08-18T00:31:20.880590
O004354,P0064,W07,1,FULFILLED,2026-08-31T03:13:20.880590
O004355,P0048,W08,25,CANCELLED,2026-08-19T05:08:20.880590
O004356,P0087,W05,16,FULFILLED,2026-09-01T17:08:20.880590
O004357,P0052,W05,24,FULFILLED,2026-08-27T16:47:20.880590
O004358,P0047,W04,14,FULFILLED,2026-08-16T03:10:20.880590
O004359,P0061,W05,13,CANCELLED,2026-09-01T17:48:20.880590
O004360,P0100,W07,26,PLACED,2026-09-03T02:55:20.880590
O004361,P0027,W05,5,PLACED,2026-08-26T16:04:20.880590
O004362,P0044,W05,12,PLACED,2026-08-15T02:50:20.880590
O004363,P0090,W01,19,FULFILLED,2026-08-31T10:18:20.880590
O004364,P0040,W02,27,FULFILLED,2026-09-04T04:47:20.880590
O004365,P0098,W07,20,PROCESSING,2026-08-15T11:53:20.880590
O004366,P0048,W07,13,FULFILLED,2026-08-21T18:19:20.880590
O004367,P0024,W02,28,PROCESSING,2026-08-27T09:18:20.880590
O004368,P0059,W05,5,PROCESSING,2026-08-07T16:12:20.880590
O004369,P0100,W02,9,PROCESSING,2026-08-23T19:18:20.880590
O004370,P0016,W05,2,FULFILLED,2026-08-24T13:43:20.880590
O004371,P0070,W04,8,PROCESSING,2026-09-05T16:06:20.880590
O004372,P0015,W05,25,FULFILLED,2026-08-25T23:12:20.880590
O004373,P0028,W01,15,CANCELLED,2026-08-21T02:52:20.880590
O004374,P0085,W08,8,PLACED,2026-08-17T01:43:20.880590
O004375,P0004,W02,16,FULFILLED,2026-08-07T21:09:20.880590
O004376,P0019,W02,3,FULFILLED,2026-08-14T15:50:20.880590
O004377,P0058,W02,30,FULFILLED,2026-09-01T01:03:20.880590
O004378,P0021,W04,12,FULFILLED,2026-08-21T13:07:20.880590
O004379,P0056,W08,9,FULFILLED,2026-08-15T01:53:20.880590
O004380,P0087,W08,2,PLACED,2026-09-05T15:55:20.880590
O004381,P0025,W03,28,PLACED,2026-08-29T16:30:20.880590
O004382,P0053,W06,29,PROCESSING,2026-08-31T03:15:20.880590
O004383,P0057,W08,15,PROCESSING,2026-08-17T04:30:20.880590
O004384,P0056,W07,22,FULFILLED,2026-09-02T07:59:20.880590
O004385,P0025,W04,15,PLACED,2026-08-25T13:40:20.880590
O004386,P0036,W01,21,PLACED,2026-08-12T03:10:20.880590
O004387,P0090,W06,27,PROCESSING,2026-09-04T16:46:20.880590
O004388,P0069,W02,1,FULFILLED,2026-08-27T01:16:20.880590
O004389,P0084,W01,2,PLACED,2026-08-21T20:55:20.880590
O004390,P0062,W03,24,PROCESSING,2026-08-13T23:25:20.880590
O004391,P0040,W03,11,CANCELLED,2026-08-10T01:11:20.880590
O004392,P0016,W07,1,FULFILLED,2026-08-15T22:15:20.880590
O004393,P0074,W02,25,PROCESSING,2026-08-17T09:02:20.880590
O004394,P0068,W02,16,PROCESSING,2026-08-25T04:08:20.880590
O004395,P0026,W02,7,CANCELLED,2026-08-08T15:44:20.880590
O004396,P0045,W06,23,PROCESSING,2026-09-04T09:16:20.880590
O004397,P0100,W07,6,PLACED,2026-08-30T15:19:20.880590
O004398,P0083,W03,19,CANCELLED,2026-09-03T09:47:20.880590
O004399,P0045,W03,24,FULFILLED,2026-08-18T06:15:20.880590
O004400,P0046,W04,30,PROCESSING,2026-09-04T01:33:20.880590
O004401,P0022,W03,21,CANCELLED,2026-08-13T19:27:20.880590
O004402,P0090,W04,29,PROCESSING,2026-08-17T09:11:20.880590
O004403,P0037,W06,28,CANCELLED,2026-08-07T02:58:20.880590
O004404,P0046,W04,5,PROCESSING,2026-08-17T03:57:20.880590
O004405,P0055,W02,17,FULFILLED,2026-08-26T07:41:20.880590
O004406,P0061,W07,3,PLACED,2026-08-08T15:22:20.880590
O004407,P0059,W01,17,PROCESSING,2026-09-01T03:30:20.880590
O004408,P0078,W08,26,PLACED,2026-08-24T18:24:20.880590
O004409,P0021,W04,13,PLACED,2026-08-30T01:44:20.880590
O004410,P0002,W08,4,PROCESSING,2026-08-11T13:11:20.880590
O004411,P0013,W06,21,PROCESSING,2026-08-25T02:25:20.880590
O004412,P0087,W03,23,PLACED,2026-09-01T11:12:20.880590
O004413,P0086,W07,30,FULFILLED,2026-08-29T11:53:20.880590
O004414,P0034,W07,16,PROCESSING,2026-08-31T08:49:20.880590
O004415,P0057,W05,5,PROCESSING,2026-08-21T19:39:20.880590
O004416,P0028,W03,5,PROCESSING,2026-08-16T14:35:20.880590
O004417,P0003,W02,25,FULFILLED,2026-08-30T04:40:20.880590
O004418,P0020,W06,18,PROCESSING,2026-08-18T14:35:20.880590
O004419,P0024,W03,24,FULFILLED,2026-09-04T19:00:20.880590
O004420,P0008,W07,6,FULFILLED,2026-08-25T11:48:20.880590
O004421,P0048,W01,29,CANCELLED,2026-08-16T15:57:20.880590
O004422,P0082,W08,28,PROCESSING,2026-08-18T02:00:20.880590
O004423,P0083,W02,18,PLACED,2026-08-10T02:14:20.880590
O004424,P0051,W08,9,PLACED,2026-08-19T10:01:20.880590
O004425,P0001,W08,22,FULFILLED,2026-08-17T19:32:20.880590
O004426,P0072,W05,25,PLACED,2026-08-17T11:40:20.880590
O004427,P0072,W06,5,PLACED,2026-09-05T18:53:20.880590
O004428,P0029,W07,6,CANCELLED,2026-08-10T07:46:20.880590
O004429,P0066,W05,22,CANCELLED,2026-08-09T16:02:20.880590
O004430,P0074,W08,22,FULFILLED,2026-08-17T11:48:20.880590
O004431,P0009,W06,24,FULFILLED,2026-08-24T15:09:20.880590
O004432,P0006,W06,11,FULFILLED,2026-08-28T17:29:20.880590
O004433,P0010,W03,30,PLACED,2026-09-01T22:33:20.880590
O004434,P0012,W07,24,FULFILLED,2026-08-23T19:41:20.880590
O004435,P0010,W06,11,CANCELLED,2026-08-10T08:04:20.880590
O004436,P0003,W02,19,CANCELLED,2026-08-19T10:05:20.880590
O004437,P0028,W06,15,CANCELLED,2026-09-03T00:30:20.880590
O004438,P0024,W01,16,PLACED,2026-08-23T08:10:20.880590
O004439,P0003,W05,6,CANCELLED,2026-08-13T07:09:20.880590
O004440,P0086,W01,3,CANCELLED,2026-08-14T06:19:20.880590
O004441,P0018,W02,5,FULFILLED,2026-08-11T10:22:20.880590
O004442,P0026,W04,25,CANCELLED,2026-08-10T09:28:20.880590
O004443,P0052,W08,18,CANCELLED,2026-09-04T06:57:20.880590
O004444,P0005,W08,7,PLACED,2026-08-25T12:51:20.880590
O004445,P0055,W08,29,CANCELLED,2026-08-14T13:36:20.880590
O004446,P0011,W03,5,CANCELLED,2026-08-17T14:05:20.880590
O004447,P0050,W01,15,FULFILLED,2026-09-05T17:36:20.880590
O004448,P0068,W08,21,CANCELLED,2026-09-02T07:24:20.880590
O004449,P0031,W04,21,FULFILLED,2026-08-23T02:20:20.880590
O004450,P0015,W02,21,CANCELLED,2026-08-16T07:09:20.880590
O004451,P0040,W04,1,FULFILLED,2026-08-22T00:34:20.880590
O004452,P0030,W02,5,PLACED,2026-08-15T07:52:20.880590
O004453,P0016,W02,12,PLACED,2026-08-14T06:35:20.880590
O004454,P0063,W07,9,FULFILLED,2026-08-22T22:43:20.880590
O004455,P0082,W08,26,FULFILLED,2026-09-01T16:24:20.880590
O004456,P0001,W01,1,PROCESSING,2026-08-28T21:38:20.880590
O004457,P0072,W08,13,FULFILLED,2026-08-26T05:06:20.880590
O004458,P0070,W07,16,CANCELLED,2026-08-21T03:07:20.880590
O004459,P0074,W08,19,CANCELLED,2026-08-20T14:37:20.880590
O004460,P0012,W07,27,PROCESSING,2026-08-21T03:29:20.880590
O004461,P0045,W07,23,PLACED,2026-08-24T14:39:20.880590
